team_id_ball, player_id_ball, x_loc_ball, y_loc_ball, radius_ball, team_id_0, player_id_0, x_loc_0, y_loc_0, radius_0, team_id_1, player_id_1, x_loc_1, y_loc_1, radius_1, team_id_2, player_id_2, x_loc_2, y_loc_2, radius_2, team_id_3, player_id_3, x_loc_3, y_loc_3, radius_3, team_id_4, player_id_4, x_loc_4, y_loc_4, radius_4, team_id_5, player_id_5, x_loc_5, y_loc_5, radius_5, team_id_6, player_id_6, x_loc_6, y_loc_6, radius_6, team_id_7, player_id_7, x_loc_7, y_loc_7, radius_7, team_id_8, player_id_8, x_loc_8, y_loc_8, radius_8, team_id_9, player_id_9, x_loc_9, y_loc_9, radius_9, game_clock, shot_clock, quarter, game_id, game_num, events
SW_START_TOKEN,75,25,25,<span class="label">is_window_stoppage </span> true
-1,-1,6.4640,16.9052,6.0896,1610612741,2200,2.6027,22.0033,0.0000,1610612739,2544,35.2303,26.4353,0.0000,1610612739,2590,7.1495,2.9448,0.0000,1610612739,2747,12.6510,3.7624,0.0000,1610612741,201166,18.4177,20.1111,0.0000,1610612739,201567,8.8820,23.7393,0.0000,1610612739,202389,3.6158,25.7590,0.0000,1610612741,202703,14.4998,31.0645,0.0000,1610612741,202710,9.9770,24.0001,0.0000,1610612741,203503,6.5240,18.0913,0.0000,360.0000,23.9900,2,21500002,1,empty
-1,-1,6.4784,16.8625,6.0136,1610612741,2200,2.6179,22.1014,0.0000,1610612739,2544,35.3327,26.5653,0.0000,1610612739,2590,7.3600,3.0257,0.0000,1610612739,2747,12.8881,3.7968,0.0000,1610612741,201166,18.5491,20.4387,0.0000,1610612739,201567,8.8908,23.6941,0.0000,1610612739,202389,3.9020,25.9459,0.0000,1610612741,202703,15.0364,31.1831,0.0000,1610612741,202710,10.2123,24.1348,0.0000,1610612741,203503,6.4871,17.8332,0.0000,359.9600,23.9500,2,21500002,1,empty
-1,-1,6.5065,16.7793,5.8658,1610612741,2200,2.6370,22.1930,0.0000,1610612739,2544,35.4457,26.6877,0.0000,1610612739,2590,7.5916,3.1205,0.0000,1610612739,2747,13.1104,3.7792,0.0000,1610612741,201166,18.6878,20.7796,0.0000,1610612739,201567,8.9216,23.6592,0.0000,1610612739,202389,4.1820,26.1364,0.0000,1610612741,202703,15.5902,31.2873,0.0000,1610612741,202710,10.4247,24.2225,0.0000,1610612741,203503,6.4800,17.5897,0.0000,359.9200,23.9100,2,21500002,1,empty
-1,-1,6.5529,16.6422,5.6221,1610612741,2200,2.6565,22.2707,0.0000,1610612739,2544,35.5685,26.8162,0.0000,1610612739,2590,7.8552,3.2189,0.0000,1610612739,2747,13.3489,3.8077,0.0000,1610612741,201166,18.8313,21.1344,0.0000,1610612739,201567,8.9709,23.6434,0.0000,1610612739,202389,4.4528,26.3732,0.0000,1610612741,202703,16.1622,31.3476,0.0000,1610612741,202710,10.6742,24.3419,0.0000,1610612741,203503,6.4900,17.3548,0.0000,359.8800,23.8700,2,21500002,1,empty
-1,-1,6.6221,16.4375,5.2585,1610612741,2200,2.6814,22.3411,0.0000,1610612739,2544,35.7011,26.9440,0.0000,1610612739,2590,8.1368,3.3365,0.0000,1610612739,2747,13.6164,3.8651,0.0000,1610612741,201166,18.9824,21.4985,0.0000,1610612739,201567,9.0548,23.6099,0.0000,1610612739,202389,4.7485,26.6024,0.0000,1610612741,202703,16.7482,31.3977,0.0000,1610612741,202710,10.9007,24.4421,0.0000,1610612741,203503,6.5254,17.1299,0.0000,359.8400,23.8300,2,21500002,1,empty
-1,-1,6.7187,16.1519,4.7511,1610612741,2200,2.7175,22.4056,0.0000,1610612739,2544,35.8397,27.0733,0.0000,1610612739,2590,8.4354,3.4657,0.0000,1610612739,2747,13.9059,3.9474,0.0000,1610612741,201166,19.1394,21.8685,0.0000,1610612739,201567,9.1174,23.5901,0.0000,1610612739,202389,5.0987,26.8362,0.0000,1610612741,202703,17.3197,31.5257,0.0000,1610612741,202710,11.1992,24.5795,0.0000,1610612741,203503,6.5879,16.9450,0.0000,359.8000,23.7900,2,21500002,1,empty
-1,-1,6.8472,15.7719,4.0758,1610612741,2200,2.7622,22.4784,0.0000,1610612739,2544,35.9874,27.2041,0.0000,1610612739,2590,8.7454,3.6172,0.0000,1610612739,2747,14.2257,4.0874,0.0000,1610612741,201166,19.3059,22.2309,0.0000,1610612739,201567,9.2138,23.6060,0.0000,1610612739,202389,5.4879,27.0478,0.0000,1610612741,202703,17.9177,31.6333,0.0000,1610612741,202710,11.4680,24.7198,0.0000,1610612741,203503,6.6646,16.7881,0.0000,359.7600,23.7500,2,21500002,1,empty
-1,-1,7.0122,15.2839,3.2088,1610612741,2200,2.8186,22.5577,0.0000,1610612739,2544,36.1472,27.3330,0.0000,1610612739,2590,9.0665,3.7601,0.0000,1610612739,2747,14.5222,4.2095,0.0000,1610612741,201166,19.4676,22.5989,0.0000,1610612739,201567,9.3409,23.5597,0.0000,1610612739,202389,5.9005,27.2048,0.0000,1610612741,202703,18.5298,31.7357,0.0000,1610612741,202710,11.7626,24.8724,0.0000,1610612741,203503,6.7707,16.6545,0.0000,359.7200,23.7100,2,21500002,1,empty
-1,-1,7.2182,14.6745,2.1260,1610612741,2200,2.8793,22.6378,0.0000,1610612739,2544,36.3131,27.4485,0.0000,1610612739,2590,9.4006,3.9126,0.0000,1610612739,2747,14.8356,4.3524,0.0000,1610612741,201166,19.6299,22.9670,0.0000,1610612739,201567,9.4595,23.5066,0.0000,1610612739,202389,6.3299,27.3651,0.0000,1610612741,202703,19.1509,31.8296,0.0000,1610612741,202710,12.0744,25.0395,0.0000,1610612741,203503,6.9090,16.5236,0.0000,359.6800,23.6700,2,21500002,1,empty
